country,year,population,beef,pig,poultry,sheep,beef_emissions,pig_emissions,poultry_emissions,sheep_emissions,total_meat_consumption,total_meat_emissions,country_name,region
VNM,1993,72.3,1.6480000000000001,9.226,2.0380000000000003,0.032,7149.024,4669.2786,884.0844000000002,55.5264,12.944,12757.9134,Vietnam,South Asia
VNM,1994,73.65100000000001,1.6640000000000001,9.972000000000001,2.024,0.038,7353.315840000001,5141.134404000001,894.4177440000002,67.169712,13.698,13456.037700000004,Vietnam,South Asia
VNM,1995,74.91,1.675,10.38,2.051,0.049,7528.455,5442.960599999999,921.8424600000001,88.09415999999999,14.155000000000001,13981.35222,Vietnam,South Asia
VNM,1996,76.069,1.61,10.698,2.265,0.054000000000000006,7348.265400000001,5696.5031340000005,1033.77771,98.58542400000002,14.627,14177.131668000004,Vietnam,South Asia
VNM,1997,77.133,1.485,10.972000000000001,3.238,0.053,6872.550300000001,5924.122932,1498.539924,98.113176,15.748000000000001,14393.326332000002,Vietnam,South Asia
VNM,1998,78.116,1.4569999999999999,11.547,3.362,0.053,6828.900719999999,6314.038164,1575.755952,99.363552,16.419,14818.058388,Vietnam,South Asia
VNM,1999,79.036,1.577,12.270999999999999,3.6069999999999998,0.052000000000000005,7478.38632,6788.955292,1710.497112,98.63692800000001,17.506999999999998,16076.475652000001,Vietnam,South Asia
VNM,2000,79.91,1.6219999999999999,13.645999999999999,4.005,0.053,7776.841199999999,7633.163019999999,1920.2372999999998,101.64551999999999,19.326,17431.887039999998,Vietnam,South Asia
VNM,2001,80.743,1.6780000000000002,14.302,4.18,0.053,8129.205239999999,8083.504702,2025.0344399999997,102.705096,20.213,18340.449478000002,Vietnam,South Asia
VNM,2002,81.53399999999999,1.7109999999999999,15.607999999999999,4.62,0.057999999999999996,8370.280439999999,8908.078703999998,2260.12248,113.49532799999997,21.997,19651.976951999994,Vietnam,South Asia
VNM,2003,82.302,1.736,16.836,4.855,0.065,8572.57632,9699.455304,2397.45726,128.39112,23.492,20797.880004,Vietnam,South Asia
VNM,2004,83.06299999999999,1.8780000000000001,21.186,4.504,0.083,9359.53884,12318.409025999998,2244.6945119999996,165.46149599999998,27.650999999999996,24088.103873999993,Vietnam,South Asia
VNM,2005,83.833,2.199,21.07,4.184,0.09699999999999999,11060.926019999999,12364.52917,2104.543632,195.16322399999999,27.55,25725.162046,Vietnam,South Asia
VNM,2006,84.618,2.506,23.811999999999998,4.895,0.11,12723.162479999997,14104.466711999998,2485.2306599999997,223.39151999999996,31.322999999999997,29536.251371999995,Vietnam,South Asia
VNM,2007,85.42,3.3160000000000003,23.294,6.287999999999999,0.11900000000000001,16995.1632,13928.41436,3222.72576,243.95952000000005,33.016999999999996,34390.262839999996,Vietnam,South Asia
VNM,2008,86.243,4.199,25.070999999999998,7.936,0.099,21728.061419999998,15135.387770999998,4106.546688,204.913368,37.30499999999999,41174.909246999996,Vietnam,South Asia
VNM,2009,87.09200000000001,4.966,27.278000000000002,9.017000000000001,0.096,25949.932320000004,16629.869032000002,4711.851384000001,200.65996800000005,41.357,47492.31270400001,Vietnam,South Asia
VNM,2010,87.96799999999999,4.643,26.871,10.864,0.092,24506.125439999996,16546.516895999997,5734.1061119999995,194.233344,42.47,46980.98179199999,Vietnam,South Asia
VNM,2011,88.87100000000001,6.394,27.191999999999997,15.450999999999999,0.087,34094.470440000005,16916.061623999998,8238.874926,185.562648,49.124,59434.969638,Vietnam,South Asia
VNM,2012,89.802,6.545,27.708000000000002,12.231,0.079,35265.2454,17417.636712000003,6590.209572,170.26459200000002,46.563,59443.356276000006,Vietnam,South Asia
VNM,2013,90.75299999999999,8.328,28.666,11.999,0.08900000000000001,45347.459039999994,18210.678485999997,6533.671482,193.848408,49.082,70285.657416,Vietnam,South Asia
VNM,2014,91.714,10.075,29.651999999999997,12.852,0.10800000000000001,55441.11299999999,19036.524695999997,7072.249968,237.722688,52.68699999999999,81787.61035199999,Vietnam,South Asia
VNM,2015,92.677,9.75,29.843000000000004,15.062000000000001,0.125,54216.045000000006,19360.317977000006,8375.405844,278.031,54.78,82229.79982100001,Vietnam,South Asia
VNM,2016,93.64,9.63,30.27,13.502,0.12300000000000001,54105.19200000001,19841.3796,7585.96368,276.42528000000004,53.525,81808.96056,Vietnam,South Asia
VNM,2017,94.601,10.584000000000001,30.508000000000003,11.894,0.159,60075.41904000001,20202.611156,6751.105764,360.997416,53.145,87390.13337600001,Vietnam,South Asia
VNM,2018,95.546,8.935,31.399,15.360999999999999,0.16399999999999998,51222.210600000006,21000.341978,8806.092636,376.06905599999993,55.859,81404.71427,Vietnam,South Asia
WLD,1990,5330.94346,6.564,9.687000000000001,5.956,1.3459999999999999,2099538.7722864,361485.9450791401,190506.59548656002,172210.79753183998,23.553,2823742.11038394,World,World
WLD,1991,5418.758803,6.664,9.919,6.781000000000001,1.554,2166636.5197915197,376240.679968699,220467.620658858,202098.028316688,24.917999999999996,2965442.8487357646,World,World
WLD,1992,5504.401149,6.936,9.888,7.172000000000001,1.5590000000000002,2290711.58216784,380992.62992918404,236865.39024376802,205952.673390984,25.555,3114522.2757317764,World,World
WLD,1993,5588.094837,6.796,10.43,7.399,1.5659999999999998,2278601.5507351197,407986.80404936994,248077.882193778,210022.95635380794,26.191,3144689.1933320756,World,World
WLD,1994,5670.319703,6.853,10.7,7.845,1.5830000000000002,2331522.05547954,424706.9457547,266901.94842021004,215426.78615637604,26.980999999999995,3238557.7358108256,World,World
WLD,1995,5751.474416,6.843999999999999,10.637,8.356,1.594,2361785.4541862397,428249.033540944,288355.921320576,220028.405258496,27.431000000000004,3298418.814306256,World,World
WLD,1996,5831.56502,6.792999999999999,10.478,8.475,1.52,2376829.2708515995,427721.96795692,296535.081267,212735.4919296,27.266000000000002,3313821.81200512,World,World
WLD,1997,5910.5662950000005,6.817,10.887,8.775,1.554,2417539.8259809003,450438.34677565505,311191.31543175003,220440.48053832003,28.032999999999998,3399609.9687266257,World,World
WLD,1998,5988.846103,6.734,11.402000000000001,9.068999999999999,1.584,2419733.37945612,477993.762864842,325877.07184864196,227671.97345164802,28.789,3451276.187621252,World,World
WLD,1999,6066.867391,6.744,11.253,9.434,1.589,2454897.2210942395,477893.21125646104,343408.96180016396,231366.054823176,29.019999999999996,3507565.448974041,World,World
WLD,2000,6145.006989,6.731,11.384,9.75,1.64,2481722.52257754,489683.316939432,359482.9088565,241867.47508704,29.505000000000003,3572756.2234605122,World,World
WLD,2001,6223.412158,6.516,11.445,9.986,1.611,2433105.2172916797,498588.66503816994,372881.962858728,240622.007676912,29.558,3545197.8528654897,World,World
WLD,2002,6302.149639,6.6770000000000005,11.59,10.341,1.607,2524767.1883761804,511293.40021207003,391023.176501394,243061.30727695202,30.214999999999996,3670145.072366596,World,World
WLD,2003,6381.408987,6.691,11.619000000000002,10.448,1.624,2561880.45192102,519019.137139671,400037.766577056,248721.79667731203,30.382,3729659.152315059,World,World
WLD,2004,6461.370865,6.687,11.587,10.642999999999999,1.666,2592431.2184553,524075.32948928495,412610.2206971699,258351.45266615995,30.583000000000002,3787468.2213079147,World,World
WLD,2005,6542.159383,6.724,11.722000000000001,10.904000000000002,1.6969999999999998,2639368.78147752,536810.3460126821,428014.23547339207,266449.067350824,31.047,3870642.430314418,World,World
WLD,2006,6623.8479130000005,6.861000000000001,11.892999999999999,11.134,1.6969999999999998,2726773.2318655807,551441.962605163,442499.535980052,269776.077800664,31.584999999999997,3990490.8082514596,World,World
WLD,2007,6706.418593,6.941,11.627,11.624,1.7369999999999999,2792955.08724078,545828.7028656771,467732.45835019206,279577.178304984,31.929,4086093.426761633,World,World
WLD,2008,6789.771253,6.77,11.935,12.064,1.6980000000000002,2758005.0829686,567251.4393318851,491470.802377152,276696.75810225605,32.467,4093424.0827798927,World,World
WLD,2009,6873.741054000001,6.635,12.116,12.163,1.686,2736436.3135974,582975.726271848,501631.8746388121,278139.058009056,32.599999999999994,4099182.972517116,World,World
WLD,2010,6958.169159,6.574,12.247,12.734000000000002,1.6740000000000002,2744580.24307596,596516.883831911,531631.9564242361,279551.40413198405,33.229,4152280.4874640913,World,World
WLD,2011,7043.008586,6.449,12.197000000000001,13.087,1.6640000000000001,2725221.74226684,601325.030064094,553031.120189892,281269.59089049604,33.397,4160847.483411322,World,World
WLD,2012,7128.1769349999995,6.433,12.439,13.299000000000001,1.649,2751333.7333712997,620671.750261255,568785.75035139,282104.73037956003,33.82,4222895.964363504,World,World
WLD,2013,7213.426452,6.472,12.577,13.344000000000001,1.675,2801117.7598406402,635062.8514076279,577535.775452928,289979.74337040004,34.068,4303696.130071596,World,World
WLD,2014,7298.453033,6.362,12.722999999999999,13.527000000000001,1.6980000000000002,2785965.49175676,650007.5255720129,592357.045064346,297426.55800081603,34.31,4325756.620393935,World,World
WLD,2015,7383.00882,6.308,12.632,13.876,1.7369999999999999,2794321.1781936,652835.17189968,614679.78231792,307782.87168816,34.553,4369619.00409936,World,World
WLD,2016,7466.96428,6.357,12.435,14.100999999999999,1.734,2848049.5156776,649961.9057526,631749.97987368,310745.18547648005,34.627,4440506.58678036,World,World
WLD,2017,7550.262101,6.375,12.394,14.13,1.743,2887975.2536325003,655045.6393585581,640111.2209227801,315842.56420903205,34.642,4498974.678122871,World,World
WLD,2018,7632.819325,6.401,12.327,14.334000000000001,1.745,2931460.5899595004,658628.346734925,656452.9932273,319662.4733310001,34.807,4566204.4032527255,World,World
ZAF,1990,37.560525,13.4,2.7030000000000003,13.027999999999999,3.947,30198.6621,710.682693525,2936.0311181999996,3558.0334122000004,33.078,37403.409323925,South Africa,Africa
ZAF,1991,38.437855,13.495,2.302,12.027000000000001,3.87,31123.131193499998,619.38759547,2773.75249251,3570.1079724,31.694,38086.37925388,South Africa,Africa
ZAF,1992,39.360225,12.769,2.5610000000000004,11.969000000000001,3.991,30155.4427815,705.6107535750001,2826.6151981500007,3770.0797914000004,31.29,37457.748524625,South Africa,Africa
ZAF,1993,40.300160999999996,11.515999999999998,2.364,11.937000000000001,3.6,27845.799244559992,666.8870642279999,2886.3781311420003,3481.9339104,29.417,34880.99835032999,South Africa,Africa
ZAF,1994,41.218901,9.969,2.318,13.427,4.1930000000000005,24654.67344414,668.817887626,3320.6771023620004,4147.940445432001,29.907,32792.10887956,South Africa,Africa
ZAF,1995,42.088165000000004,9.829,2.568,14.833,3.2569999999999997,24821.074427100004,756.5768540400001,3745.762508670001,3289.94768172,30.487000000000002,32613.361471530003,South Africa,Africa
ZAF,1996,42.89852,9.35,2.455,14.57,3.37,24066.06972,737.2110662,3750.1886183999995,3469.6322975999997,29.745,32023.1017022,South Africa,Africa
ZAF,1997,43.657024,8.979,2.322,15.739,3.2880000000000003,23519.78510976,709.601268096,4122.707404416,3445.063077888,30.328,31797.15686016,South Africa,Africa
ZAF,1998,44.372112,8.834,2.188,14.379000000000001,3.196,23518.99424448,679.6032673920001,3828.159590688,3403.518478848,28.597000000000005,31430.275581408,South Africa,Africa
ZAF,1999,45.058775,10.424000000000001,2.301,15.625,3.638,28181.560236,725.761688925,4224.260156249999,3934.1717627999997,31.988,37065.753843975,South Africa,Africa
ZAF,2000,45.728315,9.468,2.0909999999999997,17.213,3.157,25977.3411852,669.325346655,4722.72891657,3464.74297092,31.929,34834.138419345,South Africa,Africa
ZAF,2001,46.385006,9.119,2.097,18.084,2.783,25379.09218284,680.885503074,5032.958691024,3098.1473207519994,32.083,34191.08369769,South Africa,Africa
ZAF,2002,45.76571,9.107999999999999,2.063,18.777,2.7230000000000003,25010.045200799996,660.90261811,5156.056420020001,2990.88067992,32.671,33817.88491885,South Africa,Africa
ZAF,2003,46.243716,9.386000000000001,2.802,19.328,2.656,26042.611102560004,907.024245624,5362.791257088,2947.759432704,34.172,35260.186037976004,South Africa,Africa
ZAF,2004,46.741256,10.033999999999999,3.005,19.779,3.045,28140.105762239997,983.2023199599998,5546.971814544,3415.8509884799996,35.863,38086.130885223996,South Africa,Africa
ZAF,2005,47.268914,10.970999999999998,2.8089999999999997,20.962,3.009,31115.235329639996,929.4486559819999,5945.105851608,3413.5718934240003,37.751,41403.361730653996,South Africa,Africa
ZAF,2006,47.839908,12.046,3.279,22.503,3.185,34576.77190608,1098.069408324,6459.248698344001,3656.88256752,41.013000000000005,45790.972580268004,South Africa,Africa
ZAF,2007,48.476015999999994,11.89,3.361,24.691,3.6710000000000003,34582.7898144,1140.495228432,7181.527866335999,4270.9309136639995,43.613,47175.743822832,South Africa,Africa
ZAF,2008,49.17655,11.099,3.062,27.014,3.466,32748.631707,1054.0501727,7970.7319302,4090.7021352,44.641,45864.1159451,South Africa,Africa
ZAF,2009,49.928233,11.095,3.299,27.605,3.199,33237.224708099995,1152.9926846689998,8269.613231790001,3833.2900168079996,45.198,46493.12064136699,South Africa,Africa
ZAF,2010,50.724112,12.103,3.5189999999999997,28.506,2.986,36834.83565216,1249.4870508959998,8675.649220031999,3635.092762368,47.114,50395.064685456004,South Africa,Africa
ZAF,2011,51.550684000000004,11.719000000000001,3.58,29.843000000000004,2.752,36247.347947760005,1291.8601410400001,9230.562375672002,3404.819576832,47.894000000000005,50174.59004130401,South Africa,Africa
ZAF,2012,52.409724,11.635,3.654,30.377,2.855,36587.2283244,1340.5359204719998,9552.301115687998,3591.1142884799997,48.520999999999994,51071.179649039994,South Africa,Africa
ZAF,2013,53.282289,12.372,3.513,32.894,3.154,39552.508770479995,1310.264768799,10516.005686196,4033.256148144,51.93299999999999,55412.03537361899,South Africa,Africa
ZAF,2014,54.166787,12.585,3.365,34.106,3.273,40901.3408637,1275.898667785,11084.474624532,4254.909452424,53.32900000000001,57516.623608441,South Africa,Africa
ZAF,2015,55.055626000000004,13.099,3.523,33.924,2.9989999999999997,43270.41869844,1357.7267927860003,11206.242338544,3962.6837369759996,53.545,59797.071566746,South Africa,Africa
ZAF,2016,55.946872,13.132,3.4539999999999997,33.95,2.957,44081.65938624,1352.6834712159998,11396.377826400001,3970.4376120959996,53.493,60801.158295951995,South Africa,Africa
ZAF,2017,56.837474,12.067,3.388,33.371,2.68,41151.46792548001,1347.9575333839998,11380.340069124,3655.78632768,51.506,57535.551855668,South Africa,Africa
ZAF,2018,57.725606000000006,11.751,3.698,34.751,2.6310000000000002,40700.015766360004,1494.285036916,12036.135204636,3645.025665264001,52.830999999999996,57875.46167317601,South Africa,Africa
